Date,Product_ID,Product_Category,Units_Sold,Unit_Price,Total_Revenue,Stock_Level
2023-08-21,103,Electronics,9,99.45,895.07,185
2023-08-21,201,Clothing,25,280.13,7003.29,19
2023-08-21,202,Clothing,38,336.98,12805.32,167
2023-08-21,203,Clothing,38,251.87,9571.16,159
2023-08-21,301,Groceries,38,39.42,1498.03,73
2023-08-21,302,Groceries,46,39.65,1823.96,97
2023-08-21,303,Groceries,13,13.34,173.44,131
2023-08-22,101,Electronics,44,474.92,20896.56,76
2023-08-22,102,Electronics,8,352.46,2819.7,55
2023-08-22,103,Electronics,41,243.99,10003.44,160
2023-08-22,201,Clothing,32,205.91,6589.18,99
2023-08-22,202,Clothing,42,131.05,5503.9,1
2023-08-22,203,Clothing,45,338.33,15225.05,144
2023-08-22,301,Groceries,18,8.07,145.25,13
2023-08-22,302,Groceries,35,44.15,1545.37,157
2023-08-22,303,Groceries,13,30.9,401.71,189
2023-08-23,101,Electronics,33,241.81,7979.57,96
2023-08-23,102,Electronics,47,475.2,22334.53,14
2023-08-23,103,Electronics,25,104.94,2623.42,46
2023-08-23,201,Clothing,9,118.3,1064.71,8
2023-08-23,202,Clothing,38,133.98,5091.19,43
2023-08-23,203,Clothing,27,460.01,12420.19,55
2023-08-23,301,Groceries,12,38.91,466.93,108
2023-08-23,302,Groceries,21,27.54,578.26,5
2023-08-23,303,Groceries,13,18.73,243.53,162
2023-08-24,101,Electronics,9,442.97,3986.76,89
2023-08-24,102,Electronics,6,380.18,2281.08,19
2023-08-24,103,Electronics,9,160.2,1441.84,0
2023-08-24,201,Clothing,19,441.39,8386.4,116
2023-08-24,202,Clothing,33,424.22,13999.27,87
2023-08-24,203,Clothing,4,215.23,860.94,183
2023-08-24,301,Groceries,30,31.61,948.33,120
2023-08-24,302,Groceries,36,12.46,448.56,61
2023-08-24,303,Groceries,29,16.39,475.27,176
2023-08-25,101,Electronics,34,225.45,7665.47,139
2023-08-25,102,Electronics,39,88.79,3462.73,107
2023-08-25,103,Electronics,48,457.99,21983.29,122
2023-08-25,201,Clothing,32,313.62,10035.76,113
2023-08-25,202,Clothing,17,210.85,3584.49,49
2023-08-25,203,Clothing,30,218.44,6553.21,13
2023-08-25,301,Groceries,9,26.16,235.46,135
2023-08-25,302,Groceries,46,17.34,797.78,180
2023-08-25,303,Groceries,32,26.54,849.4,108
2023-08-26,101,Electronics,28,185.06,5181.75,66
2023-08-26,102,Electronics,40,223.75,8950.01,123
2023-08-26,103,Electronics,38,215.76,8198.79,177
2023-08-26,201,Clothing,23,158.94,3655.7,41
2023-08-26,202,Clothing,18,309.42,5569.6,3
2023-08-26,203,Clothing,18,160.58,2890.38,85
2023-08-26,301,Groceries,28,31.55,883.41,151
2023-08-26,302,Groceries,47,31.42,1476.54,18
2023-08-26,303,Groceries,3,45.55,136.65,39
2023-08-27,101,Electronics,37,146.26,5411.56,107
2023-08-27,102,Electronics,5,207.38,1036.92,149
2023-08-27,103,Electronics,24,323.42,7762.09,91
2023-08-27,201,Clothing,6,328.26,1969.55,90
2023-08-27,202,Clothing,13,79.87,1038.25,54
2023-08-27,203,Clothing,28,301.95,8454.74,115
2023-08-27,301,Groceries,43,37.26,1601.98,104
2023-08-27,302,Groceries,49,44.29,2170.24,182
2023-08-27,303,Groceries,49,27.61,1352.77,176
2023-08-28,101,Electronics,43,237.32,10204.79,66
2023-08-28,102,Electronics,30,94.61,2838.42,195
2023-08-28,103,Electronics,14,310.59,4348.31,47
2023-08-28,201,Clothing,31,455.62,14124.14,200
2023-08-28,202,Clothing,26,125.07,3251.77,186
2023-08-28,203,Clothing,22,455.37,10018.23,200
2023-08-28,301,Groceries,35,8.61,301.46,34
2023-08-28,302,Groceries,27,33.98,917.35,28
2023-08-28,303,Groceries,10,46.18,461.76,143
2023-08-29,101,Electronics,31,318.57,9875.66,4
2023-08-29,102,Electronics,28,329.64,9229.8,137
2023-08-29,103,Electronics,44,98.68,4341.93,103
2023-08-29,201,Clothing,30,234.73,7041.89,164
2023-08-29,202,Clothing,8,172.47,1379.8,150
2023-08-29,203,Clothing,20,342.82,6856.45,185
2023-08-29,301,Groceries,12,45.69,548.32,61
2023-08-29,302,Groceries,17,44.98,764.58,102
2023-08-29,303,Groceries,34,40.0,1360.13,5
2023-08-30,101,Electronics,36,101.24,3644.61,186
2023-08-30,102,Electronics,50,139.4,6969.94,181
2023-08-30,103,Electronics,36,15.51,558.3,146
2023-08-30,201,Clothing,41,131.11,5375.48,29
2023-08-30,202,Clothing,20,178.61,3572.27,7
2023-08-30,203,Clothing,29,252.55,7323.94,52
2023-08-30,301,Groceries,18,6.58,118.5,150
2023-08-30,302,Groceries,13,28.62,372.11,114
2023-08-30,303,Groceries,5,16.12,80.6,151
2023-08-31,101,Electronics,41,110.3,4522.5,177
2023-08-31,102,Electronics,23,170.34,3917.73,13
2023-08-31,103,Electronics,36,443.0,15948.01,67
2023-08-31,201,Clothing,3,414.53,1243.59,115
2023-08-31,202,Clothing,31,350.35,10861.0,63
2023-08-31,203,Clothing,24,480.16,11523.86,164
2023-08-31,301,Groceries,28,9.94,278.26,62
2023-08-31,302,Groceries,1,39.62,39.62,110
2023-08-31,303,Groceries,22,43.07,947.44,148
2023-09-01,101,Electronics,30,487.82,14634.65,135
2023-09-01,102,Electronics,23,423.69,9744.86,41
2023-09-01,103,Electronics,38,460.21,17487.89,144
2023-09-01,201,Clothing,47,386.8,18179.37,188
2023-09-01,202,Clothing,25,125.06,3126.62,82
2023-09-01,203,Clothing,37,280.48,10377.85,11
2023-09-01,301,Groceries,36,14.5,521.84,79
2023-09-01,302,Groceries,10,28.37,283.67,170
2023-09-01,303,Groceries,31,33.12,1026.63,119
2023-09-02,101,Electronics,34,416.7,14167.97,105
2023-09-02,102,Electronics,37,107.74,3986.45,74
2023-09-02,103,Electronics,44,106.88,4702.68,65
2023-09-02,201,Clothing,35,86.24,3018.43,35
2023-09-02,202,Clothing,43,368.46,15843.79,145
2023-09-02,203,Clothing,2,190.4,380.81,181
2023-09-02,301,Groceries,4,15.96,63.84,87
2023-09-02,302,Groceries,30,19.11,573.33,149
2023-09-02,303,Groceries,14,17.72,248.02,30
2023-09-03,101,Electronics,23,178.87,4113.92,67
2023-09-03,102,Electronics,32,230.03,7360.99,19
2023-09-03,103,Electronics,48,497.7,23889.37,46
2023-09-03,201,Clothing,14,77.51,1085.17,27
2023-09-03,202,Clothing,39,56.51,2204.07,106
2023-09-03,203,Clothing,30,430.42,12912.51,140
2023-09-03,301,Groceries,36,35.65,1283.38,109
2023-09-03,302,Groceries,8,17.44,139.54,102
2023-09-03,303,Groceries,6,40.46,242.76,89
2023-09-04,101,Electronics,5,99.53,497.66,108
2023-09-04,102,Electronics,9,141.28,1271.49,35
2023-09-04,103,Electronics,14,309.18,4328.54,195
2023-09-04,201,Clothing,23,258.73,5950.73,146
2023-09-04,202,Clothing,7,340.53,2383.74,179
2023-09-04,203,Clothing,22,236.52,5203.55,4
2023-09-04,301,Groceries,26,30.4,790.27,159
2023-09-04,302,Groceries,49,46.86,2296.1,199
2023-09-04,303,Groceries,30,30.82,924.48,84
2023-09-05,101,Electronics,48,372.7,17889.48,53
2023-09-05,102,Electronics,27,90.37,2440.1,41
2023-09-05,103,Electronics,48,274.8,13190.18,164
2023-09-05,201,Clothing,32,275.05,8801.6,117
2023-09-05,202,Clothing,18,235.46,4238.2,144
2023-09-05,203,Clothing,48,350.63,16830.18,38
2023-09-05,301,Groceries,30,27.92,837.53,37
2023-09-05,302,Groceries,24,11.03,264.69,171
2023-09-05,303,Groceries,3,27.25,81.75,141
2023-09-06,101,Electronics,24,394.4,9465.69,101
2023-09-06,102,Electronics,28,123.99,3471.6,62
2023-09-06,103,Electronics,24,396.39,9513.37,170
2023-09-06,201,Clothing,41,428.24,17557.67,179
2023-09-06,202,Clothing,14,57.76,808.57,66
2023-09-06,203,Clothing,44,156.21,6873.05,28
2023-09-06,301,Groceries,10,7.57,75.69,165
2023-09-06,302,Groceries,20,24.54,490.85,160
2023-09-06,303,Groceries,2,5.22,10.43,105
2023-09-07,101,Electronics,18,193.0,3474.0,191
2023-09-07,102,Electronics,5,16.5,82.52,131
2023-09-07,103,Electronics,50,204.96,10247.96,120
2023-09-07,201,Clothing,34,422.81,14375.59,68
2023-09-07,202,Clothing,49,267.06,13085.85,4
2023-09-07,203,Clothing,28,172.96,4842.8,58
2023-09-07,301,Groceries,3,25.0,74.99,16
2023-09-07,302,Groceries,9,25.75,231.74,87
2023-09-07,303,Groceries,33,38.04,1255.28,49
2023-09-08,101,Electronics,13,214.94,2794.19,44
2023-09-08,102,Electronics,2,68.57,137.14,172
2023-09-08,103,Electronics,2,488.01,976.01,187
2023-09-08,201,Clothing,19,109.73,2084.88,198
2023-09-08,202,Clothing,34,248.4,8445.51,140
2023-09-08,203,Clothing,48,411.93,19772.56,119
2023-09-08,301,Groceries,29,26.91,780.52,199
2023-09-08,302,Groceries,27,27.96,755.05,43
2023-09-08,303,Groceries,5,28.47,142.37,100
2023-09-09,101,Electronics,32,59.03,1889.09,61
2023-09-09,102,Electronics,15,141.61,2124.08,46
2023-09-09,103,Electronics,37,425.6,15747.05,50
2023-09-09,201,Clothing,5,474.77,2373.85,156
2023-09-09,202,Clothing,2,77.41,154.82,168
2023-09-09,203,Clothing,36,399.23,14372.28,82
2023-09-09,301,Groceries,9,15.71,141.43,183
2023-09-09,302,Groceries,13,16.04,208.52,189
2023-09-09,303,Groceries,25,45.91,1147.73,132
2023-09-10,101,Electronics,26,372.56,9686.58,104
2023-09-10,102,Electronics,7,247.45,1732.13,71
2023-09-10,103,Electronics,27,108.44,2927.84,84
2023-09-10,201,Clothing,13,20.83,270.85,61
2023-09-10,202,Clothing,10,418.23,4182.25,105
2023-09-10,203,Clothing,2,466.58,933.16,72
2023-09-10,301,Groceries,39,25.29,986.31,21
2023-09-10,302,Groceries,7,9.97,69.77,74
2023-09-10,303,Groceries,9,38.47,346.24,15
2023-09-11,101,Electronics,28,411.0,11508.05,61
2023-09-11,102,Electronics,41,253.46,10391.74,149
2023-09-11,103,Electronics,26,20.05,521.28,29
2023-09-11,201,Clothing,47,163.05,7663.5,115
2023-09-11,202,Clothing,32,217.95,6974.24,149
2023-09-11,203,Clothing,8,222.69,1781.48,8
2023-09-11,301,Groceries,16,10.48,167.76,21
2023-09-11,302,Groceries,39,28.51,1112.03,66
2023-09-11,303,Groceries,16,42.09,673.48,78
2023-09-12,101,Electronics,41,475.37,19490.02,68
2023-09-12,102,Electronics,39,126.63,4938.56,75
2023-09-12,103,Electronics,20,368.22,7364.48,143
2023-09-12,201,Clothing,1,110.84,110.84,147
2023-09-12,202,Clothing,12,229.31,2751.71,94
2023-09-12,203,Clothing,10,337.47,3374.69,176
2023-09-12,301,Groceries,28,22.02,616.64,68
2023-09-12,302,Groceries,3,13.58,40.74,25
2023-09-12,303,Groceries,36,45.09,1623.19,107
2023-09-13,101,Electronics,43,499.28,21469.2,27
2023-09-13,102,Electronics,8,91.25,729.97,50
2023-09-13,103,Electronics,22,372.34,8191.47,150
2023-09-13,201,Clothing,32,395.84,12666.98,128
2023-09-13,202,Clothing,23,101.96,2345.0,68
2023-09-13,203,Clothing,47,250.38,11767.99,5
2023-09-13,301,Groceries,35,7.08,247.93,66
2023-09-13,302,Groceries,28,45.75,1280.92,124
2023-09-13,303,Groceries,26,18.7,486.31,44
2023-09-14,101,Electronics,37,113.66,4205.41,130
2023-09-14,102,Electronics,13,178.44,2319.77,19
2023-09-14,103,Electronics,33,477.07,15743.33,182
2023-09-14,201,Clothing,45,440.77,19834.8,161
2023-09-14,202,Clothing,17,364.93,6203.82,93
2023-09-14,203,Clothing,46,322.23,14822.39,59
2023-09-14,301,Groceries,22,31.92,702.19,109
2023-09-14,302,Groceries,20,13.99,279.86,160
2023-09-14,303,Groceries,19,6.07,115.28,194
2023-09-15,101,Electronics,7,425.62,2979.36,84
2023-09-15,102,Electronics,11,421.18,4633.0,124
2023-09-15,103,Electronics,34,326.76,11109.93,13
2023-09-15,201,Clothing,3,104.73,314.2,51
2023-09-15,202,Clothing,21,265.72,5580.2,119
2023-09-15,203,Clothing,16,238.08,3809.26,4
2023-09-15,301,Groceries,43,17.47,751.39,133
2023-09-15,302,Groceries,42,10.94,459.59,156
2023-09-15,303,Groceries,12,35.51,426.14,181
2023-09-16,101,Electronics,23,24.55,564.69,166
2023-09-16,102,Electronics,44,295.51,13002.38,174
2023-09-16,103,Electronics,16,144.8,2316.73,176
2023-09-16,201,Clothing,37,458.27,16956.14,182
2023-09-16,202,Clothing,44,421.59,18550.18,198
2023-09-16,203,Clothing,6,353.05,2118.33,69
2023-09-16,301,Groceries,40,29.34,1173.72,149
2023-09-16,302,Groceries,11,22.63,248.93,156
2023-09-16,303,Groceries,35,29.55,1034.36,172
2023-09-17,101,Electronics,17,43.94,747.06,200
2023-09-17,102,Electronics,35,242.97,8503.92,95
2023-09-17,103,Electronics,18,224.18,4035.22,59
2023-09-17,201,Clothing,13,303.09,3940.18,133
2023-09-17,202,Clothing,41,174.58,7157.66,107
2023-09-17,203,Clothing,43,185.46,7974.63,169
2023-09-17,301,Groceries,38,40.16,1526.23,121
2023-09-17,302,Groceries,29,18.41,533.92,59
2023-09-17,303,Groceries,34,18.49,628.51,74
2023-09-18,101,Electronics,20,365.72,7314.41,109
2023-09-18,102,Electronics,9,341.92,3077.29,137
2023-09-18,103,Electronics,10,200.29,2002.88,33
2023-09-18,201,Clothing,30,142.97,4289.24,16
2023-09-18,202,Clothing,47,139.61,6561.67,154
2023-09-18,203,Clothing,44,365.06,16062.59,91
2023-09-18,301,Groceries,28,5.89,164.87,69
2023-09-18,302,Groceries,37,45.61,1687.57,81
2023-09-18,303,Groceries,10,10.73,107.31,9
2023-09-19,101,Electronics,41,464.11,19028.31,166
2023-09-19,102,Electronics,3,29.95,89.86,1
2023-09-19,103,Electronics,9,390.54,3514.86,82
2023-09-19,201,Clothing,34,232.44,7903.06,6
2023-09-19,202,Clothing,42,242.85,10199.73,142
2023-09-19,203,Clothing,2,191.56,383.11,12
2023-09-19,301,Groceries,28,6.76,189.25,54
2023-09-19,302,Groceries,2,44.72,89.44,171
2023-09-19,303,Groceries,38,25.16,955.98,108
2023-09-20,101,Electronics,13,285.03,3705.4,55
2023-09-20,102,Electronics,48,89.94,4316.99,147
2023-09-20,103,Electronics,32,441.44,14126.01,66
2023-09-20,201,Clothing,8,62.19,497.5,178
2023-09-20,202,Clothing,32,475.51,15216.25,174
2023-09-20,203,Clothing,35,412.27,14429.38,0
2023-09-20,301,Groceries,42,36.83,1546.67,0
2023-09-20,302,Groceries,18,11.31,203.53,165
2023-09-20,303,Groceries,19,44.75,850.21,126
2023-09-21,101,Electronics,50,315.63,15781.6,93
2023-09-21,102,Electronics,43,447.21,19230.08,161
2023-09-21,103,Electronics,19,328.38,6239.3,110
2023-09-21,201,Clothing,14,66.05,924.67,72
2023-09-21,202,Clothing,24,236.49,5675.87,67
2023-09-21,203,Clothing,1,104.8,104.8,111
2023-09-21,301,Groceries,20,15.03,300.69,104
2023-09-21,302,Groceries,11,25.08,275.92,131
2023-09-21,303,Groceries,3,21.42,64.27,134
2023-09-22,101,Electronics,30,425.5,12764.9,43
2023-09-22,102,Electronics,11,418.32,4601.54,61
2023-09-22,103,Electronics,42,281.84,11837.14,140
2023-09-22,201,Clothing,42,306.04,12853.83,192
2023-09-22,202,Clothing,4,164.3,657.18,56
2023-09-22,203,Clothing,5,97.86,489.29,91
2023-09-22,301,Groceries,9,21.77,195.95,133
2023-09-22,302,Groceries,25,25.75,643.85,184
2023-09-22,303,Groceries,41,5.93,242.99,196
2023-09-23,101,Electronics,15,362.53,5437.89,79
2023-09-23,102,Electronics,36,441.17,15882.28,11
2023-09-23,103,Electronics,50,288.2,14410.1,37
2023-09-23,201,Clothing,42,214.85,9023.77,73
2023-09-23,202,Clothing,27,287.42,7760.44,195
2023-09-23,203,Clothing,22,426.99,9393.81,5
2023-09-23,301,Groceries,43,26.59,1143.58,152
2023-09-23,302,Groceries,48,11.62,557.65,91
2023-09-23,303,Groceries,9,14.73,132.53,13
2023-09-24,101,Electronics,9,388.13,3493.2,72
2023-09-24,102,Electronics,20,383.06,7661.15,3
2023-09-24,103,Electronics,13,155.33,2019.3,130
2023-09-24,201,Clothing,22,482.09,10606.09,155
2023-09-24,202,Clothing,45,342.09,15394.2,54
2023-09-24,203,Clothing,31,281.3,8720.19,173
2023-09-24,301,Groceries,28,26.32,737.05,147
2023-09-24,302,Groceries,6,11.94,71.62,179
2023-09-24,303,Groceries,4,11.38,45.51,36
2023-09-25,101,Electronics,21,410.11,8612.27,155
2023-09-25,102,Electronics,21,411.37,8638.82,34
2023-09-25,103,Electronics,38,475.86,18082.68,117
2023-09-25,201,Clothing,35,351.23,12293.06,189
2023-09-25,202,Clothing,42,98.35,4130.72,93
2023-09-25,203,Clothing,6,222.74,1336.43,12
2023-09-25,301,Groceries,21,35.52,745.95,37
2023-09-25,302,Groceries,4,29.57,118.27,26
2023-09-25,303,Groceries,11,34.7,381.71,166
2023-09-26,101,Electronics,10,188.28,1882.75,110
2023-09-26,102,Electronics,6,47.12,282.72,38
2023-09-26,103,Electronics,5,221.73,1108.64,166
2023-09-26,201,Clothing,38,35.9,1364.21,64
2023-09-26,202,Clothing,38,423.49,16092.57,188
2023-09-26,203,Clothing,39,262.69,10245.08,8
2023-09-26,301,Groceries,10,49.2,492.0,63
2023-09-26,302,Groceries,32,11.44,366.02,118
2023-09-26,303,Groceries,1,44.6,44.6,176
2023-09-27,101,Electronics,10,336.79,3367.86,56
2023-09-27,102,Electronics,30,186.86,5605.77,124
2023-09-27,103,Electronics,37,111.64,4130.53,20
2023-09-27,201,Clothing,46,392.75,18066.57,124
2023-09-27,202,Clothing,5,124.91,624.54,116
2023-09-27,203,Clothing,50,27.32,1365.87,150
2023-09-27,301,Groceries,15,21.74,326.04,148
2023-09-27,302,Groceries,15,20.38,305.68,57
2023-09-27,303,Groceries,39,46.62,1818.3,197
2023-09-28,101,Electronics,38,364.84,13864.09,86
2023-09-28,102,Electronics,43,344.52,14814.26,13
2023-09-28,103,Electronics,39,132.98,5186.06,8
2023-09-28,201,Clothing,15,398.28,5974.21,6
2023-09-28,202,Clothing,20,153.99,3079.88,11
2023-09-28,203,Clothing,45,179.93,8096.95,200
2023-09-28,301,Groceries,7,38.04,266.29,78
2023-09-28,302,Groceries,7,22.51,157.56,62
2023-09-28,303,Groceries,25,6.71,167.71,179
2023-09-29,101,Electronics,49,317.57,15561.03,99
2023-09-29,102,Electronics,24,442.5,10620.09,37
2023-09-29,103,Electronics,1,90.73,90.73,108
2023-09-29,201,Clothing,31,14.19,439.94,187
2023-09-29,202,Clothing,45,489.97,22048.52,117
2023-09-29,203,Clothing,28,120.67,3378.75,123
2023-09-29,301,Groceries,1,30.2,30.2,87
2023-09-29,302,Groceries,18,41.47,746.38,122
2023-09-29,303,Groceries,47,25.73,1209.26,109
2023-09-30,101,Electronics,26,295.93,7694.22,175
2023-09-30,102,Electronics,7,106.31,744.17,68
2023-09-30,103,Electronics,36,115.36,4152.92,190
2023-09-30,201,Clothing,40,346.75,13870.12,49
2023-09-30,202,Clothing,26,262.86,6834.3,15
2023-09-30,203,Clothing,20,386.76,7735.27,177
2023-09-30,301,Groceries,43,40.61,1746.23,35
2023-09-30,302,Groceries,44,36.03,1585.24,24
2023-09-30,303,Groceries,45,23.74,1068.49,160
2023-10-01,101,Electronics,10,231.15,2311.46,171
2023-10-01,102,Electronics,45,124.82,5616.92,2
2023-10-01,103,Electronics,9,16.87,151.83,160
2023-10-01,201,Clothing,33,150.86,4978.42,84
2023-10-01,202,Clothing,5,32.84,164.21,75
2023-10-01,203,Clothing,17,282.67,4805.42,185
2023-10-01,301,Groceries,8,16.71,133.7,135
2023-10-01,302,Groceries,14,31.48,440.65,198
2023-10-01,303,Groceries,37,11.3,418.07,80
2023-10-02,101,Electronics,9,407.81,3670.28,69
2023-10-02,102,Electronics,47,466.77,21938.22,177
2023-10-02,103,Electronics,33,286.38,9450.51,153
2023-10-02,201,Clothing,27,410.43,11081.49,54
2023-10-02,202,Clothing,50,336.19,16809.34,40
2023-10-02,203,Clothing,45,240.11,10804.96,157
2023-10-02,301,Groceries,5,46.0,230.02,159
2023-10-02,302,Groceries,29,15.32,444.37,78
2023-10-02,303,Groceries,45,10.38,467.12,53
2023-10-03,101,Electronics,28,340.87,9544.29,48
2023-10-03,102,Electronics,3,324.28,972.84,25
2023-10-03,103,Electronics,6,459.17,2755.05,40
2023-10-03,201,Clothing,30,157.2,4715.99,152
2023-10-03,202,Clothing,46,11.42,525.31,79
2023-10-03,203,Clothing,21,160.02,3360.41,6
2023-10-03,301,Groceries,25,33.36,833.95,133
2023-10-03,302,Groceries,12,17.89,214.72,121
2023-10-03,303,Groceries,31,43.2,1339.07,134
2023-10-04,101,Electronics,29,110.07,3192.05,167
2023-10-04,102,Electronics,25,95.02,2375.38,36
2023-10-04,103,Electronics,28,279.84,7835.63,117
2023-10-04,201,Clothing,19,199.14,3783.61,74
2023-10-04,202,Clothing,6,18.28,109.68,108
2023-10-04,203,Clothing,5,290.8,1454.01,76
2023-10-04,301,Groceries,15,32.54,488.1,70
2023-10-04,302,Groceries,41,24.99,1024.39,67
2023-10-04,303,Groceries,36,7.51,270.22,3
2023-10-05,101,Electronics,6,197.26,1183.58,129
2023-10-05,102,Electronics,28,264.28,7399.77,40
2023-10-05,103,Electronics,28,55.6,1556.92,118
2023-10-05,201,Clothing,11,273.08,3003.87,113
2023-10-05,202,Clothing,14,329.94,4619.12,90
2023-10-05,203,Clothing,18,397.71,7158.78,173
2023-10-05,301,Groceries,31,28.53,884.34,88
2023-10-05,302,Groceries,14,37.59,526.2,178
2023-10-05,303,Groceries,11,45.08,495.88,176
2023-10-06,101,Electronics,16,46.06,736.99,127
2023-10-06,102,Electronics,9,21.35,192.11,61
2023-10-06,103,Electronics,6,98.69,592.16,156
2023-10-06,201,Clothing,7,116.01,812.04,156
2023-10-06,202,Clothing,2,67.48,134.97,92
2023-10-06,203,Clothing,6,362.12,2172.74,18
2023-10-06,301,Groceries,18,36.75,661.58,66
2023-10-06,302,Groceries,33,17.06,562.86,22
2023-10-06,303,Groceries,45,45.9,2065.6,52
2023-10-07,101,Electronics,42,93.46,3925.22,94
2023-10-07,102,Electronics,22,354.3,7794.59,133
2023-10-07,103,Electronics,13,55.31,719.08,39
2023-10-07,201,Clothing,8,195.06,1560.47,86
2023-10-07,202,Clothing,12,215.13,2581.57,186
2023-10-07,203,Clothing,19,192.86,3664.38,116
2023-10-07,301,Groceries,30,29.89,896.66,77
2023-10-07,302,Groceries,30,17.18,515.39,182
2023-10-07,303,Groceries,27,42.09,1136.51,15
2023-10-08,101,Electronics,26,407.22,10587.63,53
2023-10-08,102,Electronics,15,221.93,3328.92,10
2023-10-08,103,Electronics,49,118.69,5815.96,6
2023-10-08,201,Clothing,32,157.33,5034.54,14
2023-10-08,202,Clothing,30,361.84,10855.28,172
2023-10-08,203,Clothing,48,226.67,10880.15,150
2023-10-08,301,Groceries,18,10.99,197.91,34
2023-10-08,302,Groceries,34,43.63,1483.3,38
2023-10-08,303,Groceries,48,29.85,1432.7,43
2023-10-09,101,Electronics,9,152.69,1374.21,51
2023-10-09,102,Electronics,40,266.66,10666.52,2
2023-10-09,103,Electronics,11,273.62,3009.79,43
2023-10-09,201,Clothing,16,421.68,6746.84,4
2023-10-09,202,Clothing,42,295.54,12412.58,133
2023-10-09,203,Clothing,38,405.68,15415.66,65
2023-10-09,301,Groceries,49,26.49,1298.0,40
2023-10-09,302,Groceries,26,11.9,309.49,64
2023-10-09,303,Groceries,5,11.42,57.09,88
2023-10-10,101,Electronics,48,157.92,7580.31,54
2023-10-10,102,Electronics,19,230.88,4386.68,38
2023-10-10,103,Electronics,39,395.92,15440.95,48
2023-10-10,201,Clothing,22,497.87,10953.17,15
2023-10-10,202,Clothing,35,94.33,3301.42,79
2023-10-10,203,Clothing,10,218.8,2187.95,24
2023-10-10,301,Groceries,1,49.41,49.41,177
2023-10-10,302,Groceries,49,32.47,1591.17,57
2023-10-10,303,Groceries,37,38.27,1415.86,67
2023-10-11,101,Electronics,22,98.71,2171.59,75
2023-10-11,102,Electronics,31,283.62,8792.07,116
2023-10-11,103,Electronics,30,401.1,12033.1,199
2023-10-11,201,Clothing,21,221.0,4640.98,157
2023-10-11,202,Clothing,3,437.06,1311.18,28
2023-10-11,203,Clothing,12,201.21,2414.47,72
2023-10-11,301,Groceries,1,45.94,45.94,75
2023-10-11,302,Groceries,42,22.6,949.02,115
2023-10-11,303,Groceries,48,21.36,1025.51,80
2023-10-12,101,Electronics,36,323.44,11644.0,66
2023-10-12,102,Electronics,26,202.08,5254.05,86
2023-10-12,103,Electronics,36,369.89,13315.98,96
2023-10-12,201,Clothing,20,245.57,4911.45,120
2023-10-12,202,Clothing,20,246.79,4935.8,75
2023-10-12,203,Clothing,15,40.74,611.03,80
2023-10-12,301,Groceries,40,34.38,1375.03,58
2023-10-12,302,Groceries,5,12.58,62.92,62
2023-10-12,303,Groceries,39,46.41,1809.93,161
2023-10-13,101,Electronics,25,397.74,9943.58,179
2023-10-13,102,Electronics,29,463.19,13432.44,9
2023-10-13,103,Electronics,16,127.33,2037.3,3
2023-10-13,201,Clothing,42,246.38,10348.14,122
2023-10-13,202,Clothing,48,88.23,4234.92,7
2023-10-13,203,Clothing,34,150.8,5127.28,76
2023-10-13,301,Groceries,50,45.89,2294.58,129
2023-10-13,302,Groceries,30,17.02,510.61,186
2023-10-13,303,Groceries,32,44.46,1422.7,164
2023-10-14,101,Electronics,2,271.29,542.58,28
2023-10-14,102,Electronics,26,385.45,10021.7,43
2023-10-14,103,Electronics,10,342.78,3427.75,115
2023-10-14,201,Clothing,43,366.11,15742.8,64
2023-10-14,202,Clothing,26,128.57,3342.75,113
2023-10-14,203,Clothing,24,157.85,3788.33,36
2023-10-14,301,Groceries,33,32.29,1065.46,115
2023-10-14,302,Groceries,1,34.72,34.72,73
2023-10-14,303,Groceries,13,33.24,432.14,72
2023-10-15,101,Electronics,19,37.9,720.05,179
2023-10-15,102,Electronics,45,72.46,3260.49,71
2023-10-15,103,Electronics,4,467.29,1869.15,76
2023-10-15,201,Clothing,4,495.69,1982.77,106
2023-10-15,202,Clothing,25,339.1,8477.48,122
2023-10-15,203,Clothing,1,60.9,60.9,19
2023-10-15,301,Groceries,2,33.59,67.18,18
2023-10-15,302,Groceries,17,40.07,681.18,41
2023-10-15,303,Groceries,11,18.21,200.26,62
2023-10-16,101,Electronics,6,366.52,2199.14,85
2023-10-16,102,Electronics,41,93.75,3843.75,64
2023-10-16,103,Electronics,9,425.66,3830.95,88
2023-10-16,201,Clothing,26,478.2,12433.31,168
2023-10-16,202,Clothing,13,235.21,3057.67,48
2023-10-16,203,Clothing,14,278.43,3897.99,31
2023-10-16,301,Groceries,22,30.44,669.6,76
2023-10-16,302,Groceries,24,29.59,710.12,9
2023-10-16,303,Groceries,17,12.99,220.81,64
2023-10-17,101,Electronics,16,179.01,2864.19,30
2023-10-17,102,Electronics,9,314.71,2832.41,95
2023-10-17,103,Electronics,26,144.77,3764.03,153
2023-10-17,201,Clothing,24,167.11,4010.66,155
2023-10-17,202,Clothing,30,125.32,3759.71,36
2023-10-17,203,Clothing,20,339.84,6796.89,69
2023-10-17,301,Groceries,31,41.59,1289.35,55
2023-10-17,302,Groceries,5,7.61,38.07,2
2023-10-17,303,Groceries,45,20.57,925.7,126
2023-10-18,101,Electronics,20,330.91,6618.1,79
2023-10-18,102,Electronics,28,54.3,1520.38,96
2023-10-18,103,Electronics,38,452.0,17176.17,45
